season_start_year,season,match_date,match_id,home_team,away_team,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5
2019,2019-2020,2019-12-29,2019_Arsenal_Chelsea_20191229,Arsenal,Chelsea,1,2,A,2.87,3.75,2.3,1.53,2.5
2019,2019-2020,2019-12-29,2019_Liverpool_Wolves_20191229,Liverpool,Wolves,1,0,H,1.25,5.75,12.0,1.57,2.37
2019,2019-2020,2019-12-29,2019_Man City_Sheffield United_20191229,Man City,Sheffield United,2,0,H,1.16,7.5,16.0,1.4,3.0
2019,2019-2020,2020-01-01,2019_Brighton_Chelsea_20200101,Brighton,Chelsea,1,1,D,3.6,3.6,1.95,1.72,2.1
2019,2019-2020,2020-01-01,2019_Burnley_Aston Villa_20200101,Burnley,Aston Villa,1,2,A,1.75,3.8,4.33,1.9,1.9
2019,2019-2020,2020-01-01,2019_Newcastle_Leicester_20200101,Newcastle,Leicester,0,3,A,5.0,3.8,1.66,1.9,1.9
2019,2019-2020,2020-01-01,2019_Southampton_Tottenham_20200101,Southampton,Tottenham,1,0,H,3.3,3.5,2.1,1.66,2.2
2019,2019-2020,2020-01-01,2019_Watford_Wolves_20200101,Watford,Wolves,2,1,H,3.0,3.4,2.3,2.0,1.8
2019,2019-2020,2020-01-01,2019_Man City_Everton_20200101,Man City,Everton,2,1,H,1.25,6.5,10.0,1.36,3.2
2019,2019-2020,2020-01-01,2019_Norwich_Crystal Palace_20200101,Norwich,Crystal Palace,1,1,D,2.5,3.4,2.75,1.9,1.9
2019,2019-2020,2020-01-01,2019_West Ham_Bournemouth_20200101,West Ham,Bournemouth,4,0,H,1.9,3.75,3.8,1.66,2.2
2019,2019-2020,2020-01-01,2019_Arsenal_Man United_20200101,Arsenal,Man United,2,0,H,2.55,3.6,2.62,1.66,2.2
2019,2019-2020,2020-01-02,2019_Liverpool_Sheffield United_20200102,Liverpool,Sheffield United,2,0,H,1.2,6.5,13.0,1.53,2.5
2019,2019-2020,2020-01-10,2019_Sheffield United_West Ham_20200110,Sheffield United,West Ham,1,0,H,1.95,3.4,4.0,2.0,1.8
2019,2019-2020,2020-01-11,2019_Crystal Palace_Arsenal_20200111,Crystal Palace,Arsenal,1,1,D,4.1,3.9,1.8,1.8,2.0
2019,2019-2020,2020-01-11,2019_Chelsea_Burnley_20200111,Chelsea,Burnley,3,0,H,1.28,5.5,11.0,1.66,2.2
2019,2019-2020,2020-01-11,2019_Everton_Brighton_20200111,Everton,Brighton,1,0,H,1.85,3.8,4.0,1.8,2.0
2019,2019-2020,2020-01-11,2019_Leicester_Southampton_20200111,Leicester,Southampton,1,2,A,1.6,4.0,5.5,1.66,2.2
2019,2019-2020,2020-01-11,2019_Man United_Norwich_20200111,Man United,Norwich,4,0,H,1.33,5.25,8.5,1.57,2.37
2019,2019-2020,2020-01-11,2019_Wolves_Newcastle_20200111,Wolves,Newcastle,1,1,D,1.44,4.5,7.5,2.0,1.8
2019,2019-2020,2020-01-11,2019_Tottenham_Liverpool_20200111,Tottenham,Liverpool,0,1,A,4.5,4.33,1.66,1.61,2.3
2019,2019-2020,2020-01-12,2019_Bournemouth_Watford_20200112,Bournemouth,Watford,0,3,A,2.6,3.3,2.7,1.9,1.9
2019,2019-2020,2020-01-12,2019_Aston Villa_Man City_20200112,Aston Villa,Man City,1,6,A,13.0,8.5,1.16,1.28,3.75
2019,2019-2020,2020-01-18,2019_Watford_Tottenham_20200118,Watford,Tottenham,0,0,D,3.25,3.5,2.2,1.8,2.0
2019,2019-2020,2020-01-18,2019_Arsenal_Sheffield United_20200118,Arsenal,Sheffield United,1,1,D,1.83,3.6,4.33,2.0,1.8
2019,2019-2020,2020-01-18,2019_Brighton_Aston Villa_20200118,Brighton,Aston Villa,1,1,D,1.66,4.0,5.0,1.66,2.2
2019,2019-2020,2020-01-18,2019_Man City_Crystal Palace_20200118,Man City,Crystal Palace,2,2,D,1.1,11.0,19.0,1.3,3.5
2019,2019-2020,2020-01-18,2019_Norwich_Bournemouth_20200118,Norwich,Bournemouth,1,0,H,2.2,3.5,3.25,1.8,2.0
2019,2019-2020,2020-01-18,2019_Southampton_Wolves_20200118,Southampton,Wolves,2,3,A,2.4,3.4,3.0,2.0,1.8
2019,2019-2020,2020-01-18,2019_West Ham_Everton_20200118,West Ham,Everton,1,1,D,2.9,3.5,2.37,1.8,2.0
2019,2019-2020,2020-01-18,2019_Newcastle_Chelsea_20200118,Newcastle,Chelsea,1,0,H,6.0,4.5,1.5,1.72,2.1
2019,2019-2020,2020-01-19,2019_Burnley_Leicester_20200119,Burnley,Leicester,2,1,H,4.33,3.75,1.83,1.9,1.9
2019,2019-2020,2020-01-19,2019_Liverpool_Man United_20200119,Liverpool,Man United,2,0,H,1.36,5.25,8.0,1.66,2.2
2019,2019-2020,2020-01-21,2019_Aston Villa_Watford_20200121,Aston Villa,Watford,2,1,H,2.8,3.5,2.45,1.9,1.9
2019,2019-2020,2020-01-21,2019_Bournemouth_Brighton_20200121,Bournemouth,Brighton,3,1,H,2.87,3.4,2.45,2.0,1.8
2019,2019-2020,2020-01-21,2019_Crystal Palace_Southampton_20200121,Crystal Palace,Southampton,0,2,A,2.7,3.25,2.7,2.2,1.66
2019,2019-2020,2020-01-21,2019_Everton_Newcastle_20200121,Everton,Newcastle,2,2,D,1.55,4.1,6.0,1.9,1.9
2019,2019-2020,2020-01-21,2019_Sheffield United_Man City_20200121,Sheffield United,Man City,0,1,A,7.0,5.0,1.4,1.61,2.3
2019,2019-2020,2020-01-21,2019_Chelsea_Arsenal_20200121,Chelsea,Arsenal,2,2,D,1.72,3.9,4.5,1.72,2.1
2019,2019-2020,2020-01-22,2019_Leicester_West Ham_20200122,Leicester,West Ham,4,1,H,1.53,4.33,6.0,1.57,2.37
2019,2019-2020,2020-01-22,2019_Tottenham_Norwich_20200122,Tottenham,Norwich,2,1,H,1.4,5.0,7.5,1.53,2.5
2019,2019-2020,2020-01-22,2019_Man United_Burnley_20200122,Man United,Burnley,0,2,A,1.36,4.75,9.0,1.8,2.0
2019,2019-2020,2020-01-23,2019_Wolves_Liverpool_20200123,Wolves,Liverpool,1,2,A,5.75,3.8,1.61,1.8,2.0
2019,2019-2020,2020-01-29,2019_West Ham_Liverpool_20200129,West Ham,Liverpool,0,2,A,8.5,5.5,1.33,1.57,2.37
2019,2019-2020,2020-02-01,2019_Leicester_Chelsea_20200201,Leicester,Chelsea,2,2,D,2.5,3.6,2.7,1.72,2.1
2019,2019-2020,2020-02-01,2019_Bournemouth_Aston Villa_20200201,Bournemouth,Aston Villa,2,1,H,2.1,3.6,3.3,1.8,2.0
2019,2019-2020,2020-02-01,2019_Crystal Palace_Sheffield United_20200201,Crystal Palace,Sheffield United,0,1,A,3.1,3.1,2.5,2.62,1.5
2019,2019-2020,2020-02-01,2019_Liverpool_Southampton_20200201,Liverpool,Southampton,4,0,H,1.25,6.0,12.0,1.53,2.5
2019,2019-2020,2020-02-01,2019_Newcastle_Norwich_20200201,Newcastle,Norwich,0,0,D,2.2,3.4,3.3,2.0,1.8
2019,2019-2020,2020-02-01,2019_Watford_Everton_20200201,Watford,Everton,2,3,A,2.75,3.3,2.62,2.0,1.8
2019,2019-2020,2020-02-01,2019_West Ham_Brighton_20200201,West Ham,Brighton,3,3,D,2.6,3.3,2.75,1.9,1.9
2019,2019-2020,2020-02-01,2019_Man United_Wolves_20200201,Man United,Wolves,0,0,D,2.25,3.25,3.4,2.2,1.66
2019,2019-2020,2020-02-02,2019_Burnley_Arsenal_20200202,Burnley,Arsenal,0,0,D,3.6,3.6,2.0,1.9,1.9
2019,2019-2020,2020-02-02,2019_Tottenham_Man City_20200202,Tottenham,Man City,2,0,H,5.5,4.6,1.53,1.5,2.62
2019,2019-2020,2020-02-08,2019_Everton_Crystal Palace_20200208,Everton,Crystal Palace,3,1,H,1.61,3.8,6.0,2.1,1.72
2019,2019-2020,2020-02-08,2019_Brighton_Watford_20200208,Brighton,Watford,1,1,D,2.1,3.4,3.6,2.0,1.8
2019,2019-2020,2020-02-09,2019_Sheffield United_Bournemouth_20200209,Sheffield United,Bournemouth,2,1,H,1.66,3.6,5.75,2.3,1.61
2019,2019-2020,2020-02-14,2019_Wolves_Leicester_20200214,Wolves,Leicester,0,0,D,2.5,3.3,2.87,2.0,1.8
2019,2019-2020,2020-02-15,2019_Southampton_Burnley_20200215,Southampton,Burnley,1,2,A,1.75,3.8,4.75,1.9,1.9
2019,2019-2020,2020-02-15,2019_Norwich_Liverpool_20200215,Norwich,Liverpool,0,1,A,11.0,6.25,1.25,1.53,2.5
2019,2019-2020,2020-02-16,2019_Aston Villa_Tottenham_20200216,Aston Villa,Tottenham,2,3,A,4.0,3.8,1.85,1.72,2.1
2019,2019-2020,2020-02-16,2019_Arsenal_Newcastle_20200216,Arsenal,Newcastle,4,0,H,1.4,4.75,8.0,1.72,2.1
2019,2019-2020,2020-02-17,2019_Chelsea_Man United_20200217,Chelsea,Man United,0,2,A,1.85,3.5,4.5,1.9,1.9
2019,2019-2020,2020-02-19,2019_Man City_West Ham_20200219,Man City,West Ham,2,0,H,1.12,9.5,17.0,1.22,4.33
2019,2019-2020,2020-02-22,2019_Chelsea_Tottenham_20200222,Chelsea,Tottenham,2,1,H,1.72,4.0,4.5,1.8,2.0
2019,2019-2020,2020-02-22,2019_Burnley_Bournemouth_20200222,Burnley,Bournemouth,3,0,H,2.1,3.3,3.7,2.2,1.66
2019,2019-2020,2020-02-22,2019_Crystal Palace_Newcastle_20200222,Crystal Palace,Newcastle,1,0,H,1.95,3.4,4.2,2.5,1.53
2019,2019-2020,2020-02-22,2019_Sheffield United_Brighton_20200222,Sheffield United,Brighton,1,1,D,1.95,3.4,4.2,2.2,1.66
2019,2019-2020,2020-02-22,2019_Southampton_Aston Villa_20200222,Southampton,Aston Villa,2,0,H,1.61,4.33,5.0,1.57,2.37
2019,2019-2020,2020-02-22,2019_Leicester_Man City_20200222,Leicester,Man City,0,1,A,4.5,4.2,1.7,1.53,2.5
2019,2019-2020,2020-02-23,2019_Man United_Watford_20200223,Man United,Watford,3,0,H,1.6,3.9,6.0,1.9,1.9
2019,2019-2020,2020-02-23,2019_Wolves_Norwich_20200223,Wolves,Norwich,3,0,H,1.5,4.2,7.0,1.9,1.9
2019,2019-2020,2020-02-23,2019_Arsenal_Everton_20200223,Arsenal,Everton,3,2,H,2.0,3.6,3.7,1.72,2.1
2019,2019-2020,2020-02-24,2019_Liverpool_West Ham_20200224,Liverpool,West Ham,3,2,H,1.16,8.0,15.0,1.36,3.2
2019,2019-2020,2020-02-28,2019_Norwich_Leicester_20200228,Norwich,Leicester,1,0,H,4.33,4.1,1.72,1.72,2.1
2019,2019-2020,2020-02-29,2019_Brighton_Crystal Palace_20200229,Brighton,Crystal Palace,0,1,A,2.05,3.25,3.9,2.3,1.61
2019,2019-2020,2020-02-29,2019_Bournemouth_Chelsea_20200229,Bournemouth,Chelsea,2,2,D,4.75,3.8,1.72,1.8,2.0
2019,2019-2020,2020-02-29,2019_Newcastle_Burnley_20200229,Newcastle,Burnley,0,0,D,2.62,3.1,2.9,2.3,1.61
2019,2019-2020,2020-02-29,2019_West Ham_Southampton_20200229,West Ham,Southampton,3,1,H,2.65,3.6,2.5,1.72,2.1
2019,2019-2020,2020-02-29,2019_Watford_Liverpool_20200229,Watford,Liverpool,3,0,H,8.0,4.75,1.4,1.66,2.2
2019,2019-2020,2020-03-01,2019_Everton_Man United_20200301,Everton,Man United,1,1,D,2.5,3.25,2.9,1.9,1.9
2019,2019-2020,2020-03-01,2019_Tottenham_Wolves_20200301,Tottenham,Wolves,2,3,A,2.45,3.2,3.0,2.2,1.66
2019,2019-2020,2020-03-07,2019_Liverpool_Bournemouth_20200307,Liverpool,Bournemouth,2,1,H,1.22,6.5,13.0,1.44,2.75
2019,2019-2020,2020-03-07,2019_Arsenal_West Ham_20200307,Arsenal,West Ham,1,0,H,1.57,4.4,5.5,1.57,2.37
2019,2019-2020,2020-03-07,2019_Crystal Palace_Watford_20200307,Crystal Palace,Watford,1,0,H,2.55,3.2,2.9,2.3,1.61
2019,2019-2020,2020-03-07,2019_Sheffield United_Norwich_20200307,Sheffield United,Norwich,1,0,H,1.65,3.75,5.75,2.1,1.72
2019,2019-2020,2020-03-07,2019_Southampton_Newcastle_20200307,Southampton,Newcastle,0,1,A,1.61,4.1,5.25,1.8,2.0
2019,2019-2020,2020-03-07,2019_Wolves_Brighton_20200307,Wolves,Brighton,0,0,D,1.61,3.9,5.75,2.0,1.8
2019,2019-2020,2020-03-07,2019_Burnley_Tottenham_20200307,Burnley,Tottenham,1,1,D,2.7,3.3,2.62,2.1,1.72
2019,2019-2020,2020-03-08,2019_Chelsea_Everton_20200308,Chelsea,Everton,4,0,H,1.8,3.9,4.2,1.72,2.1
2019,2019-2020,2020-03-08,2019_Man United_Man City_20200308,Man United,Man City,2,0,H,5.0,4.33,1.6,1.66,2.2
2019,2019-2020,2020-03-09,2019_Leicester_Aston Villa_20200309,Leicester,Aston Villa,4,0,H,1.36,5.25,8.0,1.53,2.5
2019,2019-2020,2020-06-17,2019_Aston Villa_Sheffield United_20200617,Aston Villa,Sheffield United,0,0,D,3.2,3.4,2.25,2.1,1.72
2019,2019-2020,2020-06-17,2019_Man City_Arsenal_20200617,Man City,Arsenal,3,0,H,1.36,5.25,7.5,1.36,3.2
2019,2019-2020,2020-06-19,2019_Norwich_Southampton_20200619,Norwich,Southampton,0,3,A,2.8,3.5,2.45,1.9,1.9
2019,2019-2020,2020-06-19,2019_Tottenham_Man United_20200619,Tottenham,Man United,1,1,D,3.0,3.4,2.37,1.9,1.9
2019,2019-2020,2020-06-20,2019_Watford_Leicester_20200620,Watford,Leicester,1,1,D,3.6,3.5,2.05,1.9,1.9
2019,2019-2020,2020-06-20,2019_Brighton_Arsenal_20200620,Brighton,Arsenal,2,1,H,3.1,3.25,2.37,1.9,1.9
2019,2019-2020,2020-06-20,2019_West Ham_Wolves_20200620,West Ham,Wolves,0,2,A,3.6,3.4,2.1,2.0,1.8
2019,2019-2020,2020-06-20,2019_Bournemouth_Crystal Palace_20200620,Bournemouth,Crystal Palace,0,2,A,2.45,3.2,3.0,2.1,1.72
2019,2019-2020,2020-06-21,2019_Newcastle_Sheffield United_20200621,Newcastle,Sheffield United,3,0,H,3.3,3.1,2.37,2.5,1.53
2019,2019-2020,2020-06-21,2019_Aston Villa_Chelsea_20200621,Aston Villa,Chelsea,1,2,A,6.0,4.5,1.5,1.57,2.37
2019,2019-2020,2020-06-21,2019_Everton_Liverpool_20200621,Everton,Liverpool,0,0,D,6.0,4.2,1.55,1.66,2.2
2019,2019-2020,2020-06-22,2019_Man City_Burnley_20200622,Man City,Burnley,5,0,H,1.12,9.0,15.0,1.33,3.4
2019,2019-2020,2020-06-23,2019_Leicester_Brighton_20200623,Leicester,Brighton,0,0,D,1.6,4.0,5.75,1.9,1.9
2019,2019-2020,2020-06-23,2019_Tottenham_West Ham_20200623,Tottenham,West Ham,2,0,H,1.66,4.0,5.0,1.8,2.0
2019,2019-2020,2020-06-24,2019_Man United_Sheffield United_20200624,Man United,Sheffield United,3,0,H,1.4,4.5,8.5,2.0,1.8
2019,2019-2020,2020-06-24,2019_Newcastle_Aston Villa_20200624,Newcastle,Aston Villa,1,1,D,2.3,3.3,3.2,2.1,1.72
2019,2019-2020,2020-06-24,2019_Norwich_Everton_20200624,Norwich,Everton,0,1,A,3.9,3.6,1.9,1.8,2.0
2019,2019-2020,2020-06-24,2019_Wolves_Bournemouth_20200624,Wolves,Bournemouth,1,0,H,1.55,4.0,6.0,2.1,1.72
2019,2019-2020,2020-06-24,2019_Liverpool_Crystal Palace_20200624,Liverpool,Crystal Palace,4,0,H,1.22,6.5,13.0,1.66,2.2
2019,2019-2020,2020-06-25,2019_Burnley_Watford_20200625,Burnley,Watford,1,0,H,3.0,3.25,2.45,2.2,1.66
2019,2019-2020,2020-06-25,2019_Southampton_Arsenal_20200625,Southampton,Arsenal,0,2,A,2.6,3.5,2.62,1.8,2.0
2019,2019-2020,2020-06-25,2019_Chelsea_Man City_20200625,Chelsea,Man City,2,1,H,4.0,4.0,1.8,1.61,2.3
2019,2019-2020,2020-06-27,2019_Aston Villa_Wolves_20200627,Aston Villa,Wolves,0,1,A,4.6,3.7,1.75,2.1,1.72
2019,2019-2020,2020-06-28,2019_Watford_Southampton_20200628,Watford,Southampton,1,3,A,2.5,3.3,2.87,2.0,1.8
2019,2019-2020,2020-06-29,2019_Crystal Palace_Burnley_20200629,Crystal Palace,Burnley,0,1,A,2.25,3.2,3.4,2.5,1.53
2019,2019-2020,2020-06-30,2019_Brighton_Man United_20200630,Brighton,Man United,0,3,A,6.0,3.8,1.61,2.1,1.72
2019,2019-2020,2020-07-01,2019_Arsenal_Norwich_20200701,Arsenal,Norwich,4,0,H,1.44,4.75,7.0,1.72,2.1
2019,2019-2020,2020-07-01,2019_Bournemouth_Newcastle_20200701,Bournemouth,Newcastle,1,4,A,2.4,3.1,3.2,2.37,1.57
2019,2019-2020,2020-07-01,2019_Everton_Leicester_20200701,Everton,Leicester,2,1,H,2.5,3.3,2.9,2.1,1.72
2019,2019-2020,2020-07-01,2019_West Ham_Chelsea_20200701,West Ham,Chelsea,3,2,H,5.5,4.33,1.57,1.72,2.1
2019,2019-2020,2020-07-02,2019_Sheffield United_Tottenham_20200702,Sheffield United,Tottenham,3,1,H,4.2,3.4,1.95,2.2,1.66
2019,2019-2020,2020-07-02,2019_Man City_Liverpool_20200702,Man City,Liverpool,4,0,H,2.05,3.9,3.3,1.57,2.37
2019,2019-2020,2020-07-04,2019_Norwich_Brighton_20200704,Norwich,Brighton,0,1,A,3.3,3.4,2.2,2.1,1.72
2019,2019-2020,2020-07-04,2019_Leicester_Crystal Palace_20200704,Leicester,Crystal Palace,3,0,H,1.66,3.6,5.75,2.2,1.66
2019,2019-2020,2020-07-04,2019_Man United_Bournemouth_20200704,Man United,Bournemouth,5,2,H,1.16,7.5,17.0,1.53,2.5
2019,2019-2020,2020-07-04,2019_Wolves_Arsenal_20200704,Wolves,Arsenal,0,2,A,2.25,3.4,3.25,2.1,1.72
2019,2019-2020,2020-07-04,2019_Chelsea_Watford_20200704,Chelsea,Watford,3,0,H,1.4,4.75,8.0,1.72,2.1
2019,2019-2020,2020-07-05,2019_Burnley_Sheffield United_20200705,Burnley,Sheffield United,1,1,D,2.9,3.0,2.7,2.62,1.5
2019,2019-2020,2020-07-05,2019_Newcastle_West Ham_20200705,Newcastle,West Ham,2,2,D,2.6,3.3,2.75,2.0,1.8
2019,2019-2020,2020-07-05,2019_Liverpool_Aston Villa_20200705,Liverpool,Aston Villa,2,0,H,1.33,5.5,8.5,1.5,2.62
2019,2019-2020,2020-07-05,2019_Southampton_Man City_20200705,Southampton,Man City,1,0,H,8.5,6.0,1.3,1.53,2.5
2019,2019-2020,2020-07-06,2019_Tottenham_Everton_20200706,Tottenham,Everton,1,0,H,2.1,3.5,3.4,1.9,1.9
2019,2019-2020,2020-07-07,2019_Crystal Palace_Chelsea_20200707,Crystal Palace,Chelsea,2,3,A,8.5,4.5,1.4,1.86,2.04
2019,2019-2020,2020-07-07,2019_Watford_Norwich_20200707,Watford,Norwich,2,1,H,1.7,3.75,5.0,2.0,1.8
2019,2019-2020,2020-07-07,2019_Arsenal_Leicester_20200707,Arsenal,Leicester,1,1,D,2.3,3.5,3.0,1.9,1.9
2019,2019-2020,2020-07-08,2019_Man City_Newcastle_20200708,Man City,Newcastle,5,0,H,1.12,9.0,21.0,1.36,3.2
2019,2019-2020,2020-07-08,2019_Sheffield United_Wolves_20200708,Sheffield United,Wolves,1,0,H,3.8,3.2,2.1,2.75,1.44
2019,2019-2020,2020-07-08,2019_West Ham_Burnley_20200708,West Ham,Burnley,0,1,A,2.0,3.4,3.9,2.0,1.8
2019,2019-2020,2020-07-08,2019_Brighton_Liverpool_20200708,Brighton,Liverpool,1,3,A,6.0,4.33,1.53,1.72,2.1
2019,2019-2020,2020-07-09,2019_Bournemouth_Tottenham_20200709,Bournemouth,Tottenham,0,0,D,5.25,3.8,1.66,1.72,2.1
2019,2019-2020,2020-07-09,2019_Everton_Southampton_20200709,Everton,Southampton,1,1,D,2.05,3.5,3.6,1.9,1.9
2019,2019-2020,2020-07-09,2019_Aston Villa_Man United_20200709,Aston Villa,Man United,0,3,A,9.0,5.25,1.33,1.66,2.2
2019,2019-2020,2020-07-11,2019_Norwich_West Ham_20200711,Norwich,West Ham,0,4,A,3.75,3.75,1.95,1.8,2.0
2019,2019-2020,2020-07-11,2019_Watford_Newcastle_20200711,Watford,Newcastle,2,1,H,1.8,3.6,4.5,2.1,1.72
2019,2019-2020,2020-07-11,2019_Liverpool_Burnley_20200711,Liverpool,Burnley,1,1,D,1.22,6.5,12.0,1.53,2.5
2019,2019-2020,2020-07-11,2019_Sheffield United_Chelsea_20200711,Sheffield United,Chelsea,3,0,H,6.0,3.8,1.6,2.0,1.8
2019,2019-2020,2020-07-11,2019_Brighton_Man City_20200711,Brighton,Man City,0,5,A,10.0,5.5,1.28,1.53,2.5
2019,2019-2020,2020-07-12,2019_Wolves_Everton_20200712,Wolves,Everton,3,0,H,2.05,3.3,3.8,2.5,1.53
2019,2019-2020,2020-07-12,2019_Aston Villa_Crystal Palace_20200712,Aston Villa,Crystal Palace,2,0,H,2.25,3.3,3.3,2.0,1.8
2019,2019-2020,2020-07-12,2019_Tottenham_Arsenal_20200712,Tottenham,Arsenal,2,1,H,2.62,3.4,2.7,1.8,2.0
2019,2019-2020,2020-07-12,2019_Bournemouth_Leicester_20200712,Bournemouth,Leicester,4,1,H,5.25,3.8,1.66,1.9,1.9
2019,2019-2020,2020-07-13,2019_Man United_Southampton_20200713,Man United,Southampton,2,2,D,1.3,5.5,10.0,1.61,2.3
2019,2019-2020,2020-07-14,2019_Chelsea_Norwich_20200714,Chelsea,Norwich,1,0,H,1.12,9.5,17.0,1.36,3.2
2019,2019-2020,2020-07-15,2019_Burnley_Wolves_20200715,Burnley,Wolves,1,1,D,4.5,3.3,1.9,2.5,1.53
2019,2019-2020,2020-07-15,2019_Man City_Bournemouth_20200715,Man City,Bournemouth,2,1,H,1.14,8.5,17.0,1.28,3.75
2019,2019-2020,2020-07-15,2019_Newcastle_Tottenham_20200715,Newcastle,Tottenham,1,3,A,4.6,3.8,1.75,1.9,1.9
2019,2019-2020,2020-07-15,2019_Arsenal_Liverpool_20200715,Arsenal,Liverpool,2,1,H,3.8,3.8,1.9,1.57,2.37
2019,2019-2020,2020-07-16,2019_Everton_Aston Villa_20200716,Everton,Aston Villa,1,1,D,2.0,3.5,3.75,1.9,1.9
2019,2019-2020,2020-07-16,2019_Leicester_Sheffield United_20200716,Leicester,Sheffield United,2,0,H,2.05,3.25,3.9,2.2,1.66
2019,2019-2020,2020-07-16,2019_Crystal Palace_Man United_20200716,Crystal Palace,Man United,0,2,A,9.5,4.75,1.36,1.72,2.1
2019,2019-2020,2020-07-16,2019_Southampton_Brighton_20200716,Southampton,Brighton,1,1,D,2.15,3.3,3.5,2.1,1.72
2019,2019-2020,2020-07-17,2019_West Ham_Watford_20200717,West Ham,Watford,3,1,H,2.4,3.0,3.3,2.0,1.8
2019,2019-2020,2020-07-18,2019_Norwich_Burnley_20200718,Norwich,Burnley,0,2,A,3.2,3.4,2.25,2.0,1.8
2019,2019-2020,2020-07-19,2019_Bournemouth_Southampton_20200719,Bournemouth,Southampton,0,2,A,2.4,3.6,2.8,1.72,2.1
2019,2019-2020,2020-07-19,2019_Tottenham_Leicester_20200719,Tottenham,Leicester,3,0,H,2.25,3.3,3.25,1.9,1.9
2019,2019-2020,2020-07-20,2019_Brighton_Newcastle_20200720,Brighton,Newcastle,0,0,D,1.9,3.4,4.33,2.1,1.72
2019,2019-2020,2020-07-20,2019_Sheffield United_Everton_20200720,Sheffield United,Everton,0,1,A,2.2,3.25,3.5,2.3,1.61
2019,2019-2020,2020-07-20,2019_Wolves_Crystal Palace_20200720,Wolves,Crystal Palace,2,0,H,1.5,4.0,7.5,2.3,1.61
2019,2019-2020,2020-07-21,2019_Watford_Man City_20200721,Watford,Man City,0,4,A,8.5,5.5,1.33,1.5,2.62
2019,2019-2020,2020-07-21,2019_Aston Villa_Arsenal_20200721,Aston Villa,Arsenal,1,0,H,3.3,3.6,2.1,1.66,2.2
2019,2019-2020,2020-07-22,2019_Man United_West Ham_20200722,Man United,West Ham,1,1,D,1.22,6.5,11.0,1.5,2.62
2019,2019-2020,2020-07-22,2019_Liverpool_Chelsea_20200722,Liverpool,Chelsea,5,3,H,2.0,3.75,3.5,1.57,2.37
2019,2019-2020,2020-07-26,2019_Arsenal_Watford_20200726,Arsenal,Watford,3,2,H,1.9,3.8,3.8,1.61,2.3
2019,2019-2020,2020-07-26,2019_Burnley_Brighton_20200726,Burnley,Brighton,1,2,A,2.37,3.4,3.0,1.9,1.9
2019,2019-2020,2020-07-26,2019_Chelsea_Wolves_20200726,Chelsea,Wolves,2,0,H,1.85,3.8,4.0,1.9,1.9
2019,2019-2020,2020-07-26,2019_Crystal Palace_Tottenham_20200726,Crystal Palace,Tottenham,1,1,D,6.0,4.2,1.55,1.72,2.1
2019,2019-2020,2020-07-26,2019_Everton_Bournemouth_20200726,Everton,Bournemouth,1,3,A,2.25,3.7,3.0,1.57,2.37
2019,2019-2020,2020-07-26,2019_Leicester_Man United_20200726,Leicester,Man United,0,2,A,3.25,3.5,2.2,1.9,1.9
2019,2019-2020,2020-07-26,2019_Man City_Norwich_20200726,Man City,Norwich,5,0,H,1.08,11.0,26.0,1.22,4.33
2019,2019-2020,2020-07-26,2019_Newcastle_Liverpool_20200726,Newcastle,Liverpool,1,3,A,7.5,5.25,1.36,1.53,2.5
2019,2019-2020,2020-07-26,2019_Southampton_Sheffield United_20200726,Southampton,Sheffield United,3,1,H,2.15,3.5,3.3,1.9,1.9
2019,2019-2020,2020-07-26,2019_West Ham_Aston Villa_20200726,West Ham,Aston Villa,1,1,D,3.0,3.6,2.3,1.66,2.2
2020,2020-2021,2020-09-12,2020_Fulham_Arsenal_20200912,Fulham,Arsenal,0,3,A,6.0,4.33,1.53,1.72,2.1
2020,2020-2021,2020-09-12,2020_Crystal Palace_Southampton_20200912,Crystal Palace,Southampton,1,0,H,3.1,3.25,2.37,2.2,1.66
2020,2020-2021,2020-09-12,2020_Liverpool_Leeds_20200912,Liverpool,Leeds,4,3,H,1.28,6.0,9.5,1.53,2.5
2020,2020-2021,2020-09-12,2020_West Ham_Newcastle_20200912,West Ham,Newcastle,0,2,A,2.15,3.4,3.4,1.9,1.9
2020,2020-2021,2020-09-13,2020_West Brom_Leicester_20200913,West Brom,Leicester,0,3,A,3.8,3.6,1.95,1.9,1.9
2020,2020-2021,2020-09-13,2020_Tottenham_Everton_20200913,Tottenham,Everton,0,1,A,1.83,3.6,4.33,1.9,1.9
2020,2020-2021,2020-09-14,2020_Brighton_Chelsea_20200914,Brighton,Chelsea,1,3,A,5.0,4.33,1.61,1.72,2.1
2020,2020-2021,2020-09-14,2020_Sheffield United_Wolves_20200914,Sheffield United,Wolves,0,2,A,3.25,3.1,2.37,2.62,1.5
2020,2020-2021,2020-09-19,2020_Everton_West Brom_20200919,Everton,West Brom,5,2,H,1.5,4.2,6.5,1.87,2.03
2020,2020-2021,2020-09-19,2020_Leeds_Fulham_20200919,Leeds,Fulham,4,3,H,1.61,3.9,5.75,1.97,1.93
2020,2020-2021,2020-09-19,2020_Man United_Crystal Palace_20200919,Man United,Crystal Palace,1,3,A,1.3,5.5,9.5,1.66,2.2
2020,2020-2021,2020-09-19,2020_Arsenal_West Ham_20200919,Arsenal,West Ham,2,1,H,1.53,4.5,5.5,1.66,2.2
